id,age,rotoworld_id,sportradar_id,depth_chart_order,number,high_school,weight,height,last_name,search_last_name,full_name,player_id,status,hashtag,gsis_id,birth_city,birth_country,practice_participation,position,birth_date,fantasy_positions,injury_body_part,depth_chart_position,sport,first_name,espn_id,fantasy_data_id,years_exp,rotowire_id,pandascore_id,stats_id,swish_id,college,search_rank,birth_state,team,search_first_name,search_full_name,yahoo_id,injury_start_date,news_updated,injury_status,active,injury_notes,practice_description,personal_tier,ringer_tier,fp_tier,bs_tier,personal_pos_tier,ringer_pos_tier,fp_pos_tier,bs_pos_tier,bye,personal_ranking,ringer_ranking,fp_ranking,bs_ranking,personal_pos_ranking,ringer_pos_ranking,fp_pos_ranking,bs_pos_ranking,fp_adp,fp_ecr,bs_adp,bs_ecr,createdAt,updatedAt
7021,25,,bba755a2-63b6-4ac1-b806-0609816135de,,23,A.C. Reynolds (NC),215,72,Dowdle,dowdle,Rico Dowdle,7021,Active,#ricodowdle-NFL-DAL-23,,,,,RB,1998-06-14,RB,,,nfl,Rico,4038815,21952,3,14657,,,933480,South Carolina,9999999,,DAL,rico,ricodowdle,33100,,1679406338121,,true,,,0,0,15,0,0,0,11,0,7,0,0,477,0,0,0,131,0,0,477,0,0,2023-07-28T16:28:43.376Z,2023-07-28T16:50:41.039Z
6996,26,,c6c50d09-f14f-41c2-9eb3-87514f0121f6,4,22,Longview (TX),205,68,Hasty,hasty,JaMycal Hasty,6996,Active,#jamycalhasty-NFL-JAX-22,,,,,RB,1996-09-12,RB,,RB,nfl,JaMycal,3928925,21765,3,14392,,,886641,Baylor,479,,JAX,jamycal,jamycalhasty,33199,,1677435046970,,true,,,0,0,12,0,0,0,8,0,9,0,0,292,0,0,0,79,0,0,292,0,0,2023-07-28T16:28:43.333Z,2023-07-28T16:50:39.476Z
7049,26,,3ae9f0fa-c711-4663-80cf-4707856c07aa,1,15,Blackman (TN),212,75,Jennings,jennings,Jauan Jennings,7049,Active,#jauanjennings-NFL-SF-15,,,,,WR,1997-07-10,WR,,SWR,nfl,Jauan,3886598,21717,3,14376,,,867009,Tennessee,402,,SF,jauan,jauanjennings,32887,,1681757445734,,true,,,0,0,14,0,0,0,10,0,9,0,0,369,0,0,0,125,0,0,369,0,0,2023-07-28T16:28:43.441Z,2023-07-28T16:50:44.135Z
7083,25,,7c226f73-a59f-4db6-ad98-2766d05d4d5a,2,2,Hallandale (FL),204,73,Huntley,huntley,Tyler Huntley,7083,Active,#tylerhuntley-NFL-BAL-2,,,,,QB,1998-02-03,QB,,QB,nfl,Tyler,4035671,21810,3,14563,,,913163,Utah,393,,BAL,tyler,tylerhuntley,32993,,1682371806361,,true,,,0,0,15,0,0,0,6,0,13,0,0,485,0,0,0,44,0,0,485,0,0,2023-07-28T16:28:43.534Z,2023-07-28T16:50:41.175Z
7050,26,,7874d188-0fcd-4af9-9289-27c27e2bbd16,2,81,Folsom (CA),238,74,Deguara,deguara,Josiah Deguara,7050,Active,#josiahdeguara-NFL-GB-81,,,,,TE,1997-02-14,TE,,TE,nfl,Josiah,3914151,21798,3,14629,,,866149,Cincinnati,9999999,,GB,josiah,josiahdeguara,32764,,1676919050506,,true,,,0,0,15,0,0,0,8,0,6,0,0,498,0,0,0,64,0,0,498,0,0,2023-07-28T16:28:43.449Z,2023-07-28T16:50:41.363Z
7525,24,,3555d07e-57ae-43de-97d5-b1b5bf055f17,1,6,Amite (LA),170,72,Smith,smith,DeVonta Smith,7525,Active,#devontasmith-NFL-PHI-6,,,,,WR,1998-11-14,WR,,RWR,nfl,DeVonta,,,2,15406,,,1060262,Alabama,29,,PHI,devonta,devontasmith,,,1676263553891,,true,,,0,0,4,0,0,3,3,0,10,0,37,28,0,0,16,14,0,31,28,0,0,2023-07-28T16:28:44.653Z,2023-07-28T16:50:45.342Z
7529,24,,94bde2c7-7229-4bf0-a545-5950cf3c7927,1,23,St. Frances Academy (MD),218,73,Brightwell,brightwell,Gary Brightwell,7529,Active,#garybrightwell-NFL-NYG-23,,,,,RB,1999-02-28,RB,,KR,nfl,Gary,,,2,15343,,,1068738,Arizona,9999999,,NYG,gary,garybrightwell,,,1685078118760,,true,,,0,0,15,0,0,0,11,0,13,0,0,500,0,0,0,139,0,0,500,0,0,2023-07-28T16:28:44.666Z,2023-07-28T16:50:41.411Z
7527,24,,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,1,10,The Bolles School (FL),220,75,Jones,jones,Mac Jones,7527,Active,#macjones-NFL-NE-10,,,,,QB,1998-09-05,QB,,QB,nfl,Mac,,,2,15402,,,973945,Alabama,213,,NE,mac,macjones,,,1686762911749,,true,,,0,0,11,0,0,0,5,0,11,0,0,228,0,0,0,30,0,180,228,0,0,2023-07-28T16:28:44.662Z,2023-07-28T16:50:39.311Z
7538,23,,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,2,2,Corner Canyon (UT),214,74,Wilson,wilson,Zach Wilson,7538,Active,#zachwilson-NFL-NYJ-2,,,,,QB,1999-08-03,QB,,QB,nfl,Zach,,,2,15330,,,1108052,BYU,378,,NYJ,zach,zachwilson,,,1682434809051,,true,,,0,0,15,0,0,0,7,0,7,0,0,489,0,0,0,50,0,0,489,0,0,2023-07-28T16:28:44.687Z,2023-07-28T16:50:41.240Z
7535,24,,ebc576d0-a98b-4f82-aaf9-901a3911487d,,84,Deerfield Academy (MA),253,77,Long,long,Hunter Long,7535,Active,#hunterlong-NFL-LAR-84,,,,,TE,1998-08-19,TE,Undisclosed,,nfl,Hunter,,,2,15246,,,1060550,Boston College,474,,LAR,hunter,hunterlong,,,1690407621437,PUP,true,,,0,0,15,0,0,0,8,0,10,0,0,480,0,0,0,71,0,0,480,0,0,2023-07-28T16:28:44.683Z,2023-07-28T16:50:41.108Z
7533,22,,98374ffa-8c40-49ce-bc85-745ad7d74f91,,10,American Heritage (FL),186,72,Schwartz,schwartz,Anthony Schwartz,7533,Active,#anthonyschwartz-NFL-CLE-10,,,,,WR,2000-09-05,WR,,,nfl,Anthony,,,2,15334,,,1129405,Auburn,9999999,,CLE,anthony,anthonyschwartz,,,1690477226829,,true,,,0,0,16,0,0,0,11,0,5,0,0,555,0,0,0,177,0,0,555,0,0,2023-07-28T16:28:44.681Z,2023-07-28T16:50:44.625Z
7528,25,,48ec58c3-ec26-4434-b005-8d34035e6667,1,22,Antioch (CA),242,73,Harris,harris,Najee Harris,7528,Active,#najeeharris-NFL-PIT-22,,,,,RB,1998-03-09,RB,,RB,nfl,Najee,,,2,15468,,,973964,Alabama,30,,PIT,najee,najeeharris,,,1686939034250,,true,,,0,0,4,0,0,4,3,0,6,0,26,25,0,0,13,12,0,27,25,0,0,2023-07-28T16:28:44.663Z,2023-07-28T16:50:45.133Z
7561,25,,8ba68abf-e9d2-4927-bf8d-476f271d840c,2,25,Erath (LA),200,70,Mitchell,mitchell,Elijah Mitchell,7561,Active,#elijahmitchell-NFL-SF-25,,,,,RB,1998-05-02,RB,,RB,nfl,Elijah,,,2,15379,,,1050833,Louisiana,122,,SF,elijah,elijahmitchell,,,1685010014383,,true,,,0,0,8,0,0,7,6,0,9,0,116,115,0,0,42,41,0,111,115,0,0,2023-07-28T16:28:44.749Z,2023-07-28T16:50:45.218Z
7551,24,,3833681f-0164-4dbf-bfae-ea33115daafb,2,35,Pace Academy (GA),216,71,Jackson,jackson,Deon Jackson,7551,Active,#deonjackson-NFL-IND-35,,,,,RB,1999-02-18,RB,,RB,nfl,Deon,,,2,15635,,,1056950,Duke,655,,IND,deon,deonjackson,,,1683050440099,,true,,,0,0,14,0,0,0,9,0,11,0,0,376,0,0,0,101,0,0,376,0,0,2023-07-28T16:28:44.716Z,2023-07-28T16:50:39.697Z
7562,23,,7dc49535-f9dd-44b0-94f2-08ac6470130b,2,5,Miami Northwestern (FL),165,69,Atwell,atwell,Tutu Atwell,7562,Active,#tutuatwell-NFL-LAR-5,,,,,WR,1999-10-07,WR,,SWR,nfl,Tutu,,,2,15229,,,1106760,Louisville,449,,LAR,tutu,tutuatwell,,,1686841825866,,true,,,0,0,13,0,0,0,9,0,10,0,0,353,0,0,0,119,0,0,353,0,0,2023-07-28T16:28:44.751Z,2023-07-28T16:50:44.076Z
7552,24,,b4a3566b-d533-4860-9133-c7e6ac22ab65,,13,Providence (NC),190,73,Proehl,proehl,Blake Proehl,7552,Active,#blakeproehl-NFL-MIN-13,,,,,WR,1999-01-12,WR,,,nfl,Blake,,,2,15230,,,1052464,East Carolina,9999999,,MIN,blake,blakeproehl,,,1673904914345,,true,,,0,0,16,0,0,0,11,0,13,0,0,557,0,0,0,196,0,0,557,0,0,2023-07-28T16:28:44.720Z,2023-07-28T16:50:44.678Z
7553,22,,1f3deb24-9ff8-4769-8f42-825eff7742f6,1,8,Archbishop Wood (PA),246,78,Pitts,pitts,Kyle Pitts,7553,Active,#kylepitts-NFL-ATL-8,,,,,TE,2000-10-06,TE,,TE,nfl,Kyle,,,2,15265,,,1123026,Florida,44,,ATL,kyle,kylepitts,,,1690388120313,Questionable,true,,,0,0,6,0,0,4,2,0,11,0,71,66,0,0,6,5,0,58,66,0,0,2023-07-28T16:28:44.735Z,2023-07-28T16:50:45.263Z
7554,24,,2ac90a86-c585-4c12-894d-a805a0c94cc3,2,88,IMG Academy (FL),246,76,McKitty,mckitty,Tre' McKitty,7554,Active,#tremckitty-NFL-LAC-88,,,,,TE,1999-01-12,TE,,TE,nfl,Tre',,,2,15252,,,976252,Georgia,331,,LAC,tre,tremckitty,,,1673569835925,,true,,,0,0,16,0,0,0,8,0,5,0,0,507,0,0,0,70,0,0,507,0,0,2023-07-28T16:28:44.737Z,2023-07-28T16:50:41.577Z
7587,23,,0fb60ada-bdd3-4d74-8c98-058303a1649a,2,2,West Mecklenburg (NC),195,72,Brown,brown,Dyami Brown,7587,Active,#dyamibrown-NFL-WAS-2,,,,,WR,1999-11-01,WR,,LWR,nfl,Dyami,,,2,15274,,,1107878,North Carolina,9999999,,WAS,dyami,dyamibrown,,,1673890812718,,true,,,0,0,15,0,0,0,10,0,14,0,0,461,0,0,0,149,0,0,461,0,0,2023-07-28T16:28:44.797Z,2023-07-28T16:50:44.341Z
7571,23,,d9f8b92b-69d4-4d83-9bf2-106ee523efed,,7,Tift County (GA),197,73,Bateman,bateman,Rashod Bateman,7571,Active,#rashodbateman-NFL-BAL-7,,,,,WR,1999-11-29,WR,Foot,,nfl,Rashod,,,2,15210,,,1108208,Minnesota,109,,BAL,rashod,rashodbateman,,,1690236912099,PUP,true,,,0,0,8,0,0,5,6,0,13,0,85,105,0,0,38,44,0,118,105,0,0,2023-07-28T16:28:44.768Z,2023-07-28T16:50:45.417Z
7569,24,,bd56a50c-5fae-4ee2-8363-f74ae07b6887,1,12,Clay-Chalkville (AL),215,76,Collins,collins,Nico Collins,7569,Active,#nicocollins-NFL-HOU-12,,,,,WR,1999-03-19,WR,,LWR,nfl,Nico,,,2,15200,,,1074698,Michigan,153,,HOU,nico,nicocollins,,,1688669721281,,true,,,0,0,8,0,0,6,6,0,7,0,129,126,0,0,51,52,0,154,126,0,0,2023-07-28T16:28:44.766Z,2023-07-28T16:50:45.462Z
7567,24,,e2a5882a-dcc1-4800-889f-3b957b21834f,2,14,Yazoo County (MS),200,69,Gainwell,gainwell,Kenneth Gainwell,7567,Active,#kennethgainwell-NFL-PHI-14,,,,,RB,1999-03-14,RB,,KR,nfl,Kenneth,,,2,15222,,,1130705,Memphis,190,,PHI,kenneth,kennethgainwell,,,1677519056137,,true,,,0,0,9,0,0,7,7,0,10,0,123,149,0,0,45,51,0,176,149,0,0,2023-07-28T16:28:44.762Z,2023-07-28T16:50:45.222Z
7568,23,,8ffb5c07-4aa1-4796-b1ab-30c1ab0ccc4c,2,9,Bishop Gorman (NV),245,75,Jordan,jordan,Brevin Jordan,7568,Active,#brevinjordan-NFL-HOU-9,,,,,TE,2000-07-16,TE,,TE,nfl,Brevin,,,2,15369,,,1121871,Miami (FL),9999999,,HOU,brevin,brevinjordan,,,1673207456983,,true,,,0,0,14,0,0,0,7,0,7,0,0,389,0,0,0,45,0,0,389,0,0,2023-07-28T16:28:44.765Z,2023-07-28T16:50:39.793Z
7602,25,,bcc0167c-05fd-4b23-981e-60b8784ceb33,3,83,Westlake (TX),242,75,Granson,granson,Kylen Granson,7602,Active,#kylengranson-NFL-IND-83,,,,,TE,1998-03-27,TE,,TE,nfl,Kylen,,,2,15245,,,921050,SMU,9999999,,IND,kylen,kylengranson,,,1684510207163,,true,,,0,0,14,0,0,0,7,0,11,0,0,421,0,0,0,58,0,0,421,0,0,2023-07-28T16:28:44.839Z,2023-07-28T16:50:40.208Z
7609,25,,0752f1c9-fc3e-44bc-b6ad-03f8f7f4191c,1,25,Great Oak (CA),190,69,Felton,felton,Demetric Felton,7609,Active,#demetricfelton-NFL-CLE-25,,,,,RB,1998-07-16,RB,,PR,nfl,Demetric,,,2,15266,,,914812,UCLA,9999999,,CLE,demetric,demetricfelton,,,1684458903876,,true,,,0,0,16,0,0,0,11,0,5,0,0,526,0,0,0,181,0,0,526,0,0,2023-07-28T16:28:44.852Z,2023-07-28T16:50:44.637Z
7605,25,,13038760-a019-4e2a-9aea-f13d7dce5bda,2,2,Manvel (TX),236,77,Trask,trask,Kyle Trask,7605,Active,#kyletrask-NFL-TB-2,,,,,QB,1998-03-06,QB,,QB,nfl,Kyle,,,2,15335,,,910380,Florida,284,,TB,kyle,kyletrask,,,1690559132017,,true,,,0,0,14,0,0,0,6,0,5,0,0,395,0,0,0,40,0,0,395,0,0,2023-07-28T16:28:44.844Z,2023-07-28T16:50:39.841Z
7603,24,,1e664071-60d0-47da-94c8-e5c8617e11f6,1,12,Union County (SC),190,70,Smith,smith,Shi Smith,7603,Active,#shismith-NFL-CAR-12,,,,,WR,1998-10-26,WR,,PR,nfl,Shi,,,2,15226,,,1068165,South Carolina,9999999,,CAR,shi,shismith,,,1683637504226,,true,,,0,0,15,0,0,0,11,0,7,0,0,465,0,0,0,154,0,0,465,0,0,2023-07-28T16:28:44.842Z,2023-07-28T16:50:44.391Z
7600,24,,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,1,88,Brooks School (MA),258,77,Freiermuth,freiermuth,Pat Freiermuth,7600,Active,#patfreiermuth-NFL-PIT-88,,,,,TE,1998-10-25,TE,,TE,nfl,Pat,,,2,15267,,,1116662,Penn State,87,,PIT,pat,patfreiermuth,,,1690488326788,,true,,,0,0,7,0,0,5,2,0,6,0,101,93,0,0,10,9,0,85,93,0,0,2023-07-28T16:28:44.830Z,2023-07-28T16:50:45.267Z
7611,25,,6260e78a-64e2-4f7e-9bf8-39948a17a370,1,38,Centennial (NV),227,72,Stevenson,stevenson,Rhamondre Stevenson,7611,Active,#rhamondrestevenson-NFL-NE-38,,,,,RB,1998-02-23,RB,,RB,nfl,Rhamondre,,,2,15372,,,1174682,Oklahoma,26,,NE,rhamondre,rhamondrestevenson,,,1688748927090,,true,,,0,0,3,0,0,3,3,0,11,0,21,21,0,0,10,10,0,26,21,0,0,2023-07-28T16:28:44.866Z,2023-07-28T16:50:45.113Z
7606,24,,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,1,19,Blount (AL),193,72,Toney,toney,Kadarius Toney,7606,Active,#kadariustoney-NFL-KC-19,,,,,WR,1999-01-27,WR,Knee,PR,nfl,Kadarius,,,2,15336,,,974825,Florida,88,,KC,kadarius,kadariustoney,,,1690311915691,Questionable,true,,,0,0,7,0,0,5,6,0,10,0,97,99,0,0,43,42,0,91,99,0,0,2023-07-28T16:28:44.847Z,2023-07-28T16:50:45.428Z
7612,26,,4a76219c-34b8-4cfe-81ab-2bb011368367,2,1,Bluffton (IN),190,69,Eskridge,eskridge,Dee Eskridge,7612,Active,#deeeskridge-NFL-SEA-1,,,,,WR,1997-03-23,WR,,SWR,nfl,Dee,,,2,15461,,,926280,Western Michigan,9999999,,SEA,dee,deeeskridge,,,1682989541730,,true,,,0,0,15,0,0,0,11,0,5,0,0,493,0,0,0,164,0,0,493,0,0,2023-07-28T16:28:44.877Z,2023-07-28T16:50:44.539Z
7608,25,,02af99e0-3c84-4d4e-937a-a9f29a02323b,2,24,American Heritage (FL),212,69,Herbert,herbert,Khalil Herbert,7608,Active,#khalilherbert-NFL-CHI-24,,,,,RB,1998-04-21,RB,,RB,nfl,Khalil,,,2,15281,,,935104,Virginia Tech,107,,CHI,khalil,khalilherbert,,,1690403421241,,true,,,0,0,7,0,0,6,5,0,13,0,87,91,0,0,33,35,0,98,91,0,0,2023-07-28T16:28:44.851Z,2023-07-28T16:50:45.196Z
7595,24,,29269863-13cf-4c66-ac3c-5d9a47e2040a,,16,South Hills (TX),198,71,Wallace,wallace,Tylan Wallace,7595,Active,#tylanwallace-NFL-BAL-16,,,,,WR,1999-05-13,WR,,,nfl,Tylan,,,2,15310,,,1062546,Oklahoma State,9999999,,BAL,tylan,tylanwallace,,,1685058017605,,true,,,0,0,16,0,0,0,11,0,13,0,0,579,0,0,0,172,0,0,579,0,0,2023-07-28T16:28:44.813Z,2023-07-28T16:50:44.610Z
7593,24,,b7146193-fcd1-4b02-a6da-625fe467f60e,5,22,Sprayberry (GA),215,72,Sermon,sermon,Trey Sermon,7593,Active,#treysermon-NFL-PHI-22,,,,,RB,1999-01-30,RB,,RB,nfl,Trey,,,2,15413,,,976236,Ohio State,454,,PHI,trey,treysermon,,,1673483127877,,true,,,0,0,15,0,0,0,10,0,10,0,0,444,0,0,0,125,0,0,444,0,0,2023-07-28T16:28:44.808Z,2023-07-28T16:50:40.620Z
7607,24,,7f119181-4c9f-4a9f-bccc-357277b64a8d,1,32,Navarre (FL),201,68,Carter,carter,Michael Carter,7607,Active,#michaelcarter-NFL-NYJ-32,,,,,RB,1999-05-07,RB,,RB,nfl,Michael,,,2,15273,,,976329,North Carolina,235,,NYJ,michael,michaelcarter,,,1690320916221,,true,,,0,0,10,0,0,0,7,0,7,0,0,173,0,0,0,60,0,190,173,0,0,2023-07-28T16:28:44.849Z,2023-07-28T16:50:39.154Z
7610,23,,676a508c-c65f-404a-a2b0-f861a4bfd072,3,5,Marshall Senior (MN),224,76,Lance,lance,Trey Lance,7610,Active,#treylance-NFL-SF-5,,,,,QB,2000-05-09,QB,,QB,nfl,Trey,,,2,15198,,,1130975,North Dakota State,147,,SF,trey,treylance,,,1690398921624,,true,,,0,0,12,0,0,0,5,0,9,0,0,282,0,0,0,33,0,199,282,0,0,2023-07-28T16:28:44.862Z,2023-07-28T16:50:39.439Z
7694,23,,cbee2fd3-e5f2-4316-bffd-531f1873f032,3,82,Wesleyan (GA),250,76,Tremble,tremble,Tommy Tremble,7694,Active,#tommytremble-NFL-CAR-82,,,,,TE,2000-06-02,TE,,TE,nfl,Tommy,,,2,15371,,,1130555,Notre Dame,598,,CAR,tommy,tommytremble,,,1683638404547,,true,,,0,0,15,0,0,0,7,0,7,0,0,476,0,0,0,59,0,0,476,0,0,2023-07-28T16:28:44.990Z,2023-07-28T16:50:41.027Z
7716,25,,3208880b-949f-4926-85eb-1940770550ea,2,87,Lebanon (OR),259,78,Bates,bates,John Bates,7716,Active,#johnbates-NFL-WAS-87,,,,,TE,1997-11-06,TE,,TE,nfl,John,,,2,15289,,,944038,Boise State,9999999,,WAS,john,johnbates,,,1673890512635,,true,,,0,0,15,0,0,0,8,0,14,0,0,501,0,0,0,74,0,0,501,0,0,2023-07-28T16:28:44.996Z,2023-07-28T16:50:41.424Z
7757,26,,5521ba64-e615-4d50-b9bf-490498571ac7,1,18,Homestead (IN),224,75,Skowronek,skowronek,Ben Skowronek,7757,Active,#benskowronek-NFL-LAR-18,,,,,WR,1997-06-27,WR,,RWR,nfl,Ben,,,2,15467,,,920944,Notre Dame,308,,LAR,ben,benskowronek,,,1690560631035,,true,,,0,0,14,0,0,0,10,0,10,0,0,365,0,0,0,124,0,0,365,0,0,2023-07-28T16:28:45.053Z,2023-07-28T16:50:44.112Z
7751,24,,cab3a948-e9a2-4b3d-b893-020836be00d2,1,15,Bingham (UT),190,73,Milne,milne,Dax Milne,7751,Active,#daxmilne-NFL-WAS-15,,,,,WR,1999-06-23,WR,,PR,nfl,Dax,,,2,15569,,,1131214,BYU,9999999,,WAS,dax,daxmilne,,,1673891412752,,true,,,0,0,16,0,0,0,11,0,14,0,0,556,0,0,0,179,0,0,556,0,0,2023-07-28T16:28:45.035Z,2023-07-28T16:50:44.628Z
7828,24,,c97dfcb6-b999-476f-8487-f3848e92df17,2,83,Leominster (MA),240,75,Gray,gray,Noah Gray,7828,Active,#noahgray-NFL-KC-83,,,,,TE,1999-04-30,TE,,TE,nfl,Noah,,,2,15459,,,1056981,Duke,295,,KC,noah,noahgray,,,1673974520959,,true,,,0,0,14,0,0,0,7,0,10,0,0,381,0,0,0,49,0,0,381,0,0,2023-07-28T16:28:45.145Z,2023-07-28T16:50:39.706Z
7809,25,,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,,26,JSerra Catholic (CA),195,69,Williams,williams,Avery Williams,7809,Inactive,#averywilliams-NFL-ATL-26,,,,,RB,1998-07-15,RB,Knee - ACL,,nfl,Avery,,,2,15294,,,944379,Boise State,322,,ATL,avery,averywilliams,,,1686954933914,IR,true,Surgery,,0,0,16,0,0,0,11,0,11,0,0,562,0,0,0,144,0,0,562,0,0,2023-07-28T16:28:45.127Z,2023-07-28T16:50:42.442Z
7891,24,,8f182089-7730-499e-8f2e-87bda32debfb,2,89,Cy-Fair (TX),250,77,Wright,wright,Brock Wright,7891,Active,#brockwright-NFL-DET-89,,,,,TE,1998-11-27,TE,,TE,nfl,Brock,,,2,15681,,,978120,Notre Dame,9999999,,DET,brock,brockwright,,,1682888738838,,true,,,0,0,15,0,0,0,7,0,9,0,0,440,0,0,0,60,0,0,440,0,0,2023-07-28T16:28:45.361Z,2023-07-28T16:50:40.544Z
7944,25,,f847b563-8a08-46ca-bb57-aee8431a87fd,,17,Liberty Christian (VA),225,77,Strachan,strachan,Mike Strachan,7944,Active,#mikestrachan-NFL-IND-17,,,,,WR,1997-08-13,WR,,,nfl,Mike,,,2,15570,,,1191979,Charleston (WV),9999999,,IND,mike,mikestrachan,,,1673392817924,,true,,,0,0,16,0,0,0,12,0,11,0,0,569,0,0,0,201,0,0,569,0,0,2023-07-28T16:28:45.534Z,2023-07-28T16:50:44.688Z
8013,25,,b4dadef6-a938-4b34-b83c-b64d4a297e02,,15,Biloxi (MS),210,73,Jones,jones,Tim Jones,8013,Active,#timjones-NFL-JAX-15,,,,,WR,1998-05-16,WR,,,nfl,Tim,,,2,15464,,,1056747,Southern Miss,9999999,,JAX,tim,timjones,,,1670261454933,,true,,,0,0,16,0,0,0,11,0,9,0,0,572,0,0,0,192,0,0,572,0,0,2023-07-28T16:28:45.761Z,2023-07-28T16:50:44.669Z
8118,22,,169faab3-b52b-40ab-93ea-a08139f3fadb,2,18,Warren Central (IN),212,73,Bell,bell,David Bell,8118,Active,#davidbell-NFL-CLE-18,,,,,WR,2000-12-14,WR,,SWR,nfl,David,,,1,15803,,,1180347,Purdue,657,,CLE,david,davidbell,,,1679922319370,,true,,,0,0,13,0,0,8,9,0,5,0,198,321,0,0,82,111,0,0,321,0,0,2023-07-28T16:28:46.128Z,2023-07-28T16:50:45.650Z
8112,22,,5053f9ae-15d9-4730-833d-484886b6f890,1,5,Moorpark (CA),213,76,London,london,Drake London,8112,Active,#drakelondon-NFL-ATL-5,,,,,WR,2001-07-24,WR,,LWR,nfl,Drake,,,1,15868,,,1178741,USC,41,,ATL,drake,drakelondon,,,1673214958430,,true,,,0,0,5,0,0,4,4,0,11,0,53,51,0,0,21,23,0,60,51,0,0,2023-07-28T16:28:46.095Z,2023-07-28T16:50:45.358Z
8122,22,,53df5e30-d3bd-11ec-96a0-c3471a31202c,2,27,Southern Nash (NC),209,70,Knight,knight,Zonovan Knight,8122,Active,#zonovanknight-NFL-NYJ-27,,,,,RB,2001-04-11,RB,,RB,nfl,Zonovan,,,1,16105,,,1163866,North Carolina State,315,,NYJ,zonovan,zonovanknight,,,1689975655222,,true,,,0,0,12,0,0,0,8,0,7,0,0,283,0,0,0,77,0,0,283,0,0,2023-07-28T16:28:46.139Z,2023-07-28T16:50:39.443Z
8110,24,,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,1,87,Vel Phillips Memorial (WI),244,77,Ferguson,ferguson,Jake Ferguson,8110,Active,#jakeferguson-NFL-DAL-87,,,,,TE,1999-01-18,TE,,TE,nfl,Jake,,,1,15947,,,1065361,Wisconsin,236,,DAL,jake,jakeferguson,,,1682782521164,,true,,,0,0,12,0,0,0,6,0,7,0,0,307,0,0,0,38,0,214,307,0,0,2023-07-28T16:28:46.076Z,2023-07-28T16:50:39.513Z
8121,23,,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,2,87,Jefferson (CA),204,74,Doubs,doubs,Romeo Doubs,8121,Active,#romeodoubs-NFL-GB-87,,,,,WR,2000-04-13,WR,,PR,nfl,Romeo,,,1,16027,,,1122653,Nevada,143,,GB,romeo,romeodoubs,,,1686496554173,,true,,,0,0,9,0,0,7,7,0,6,0,155,146,0,0,65,62,0,140,146,0,0,2023-07-28T16:28:46.137Z,2023-07-28T16:50:45.515Z
8123,23,,f3a50b5d-0197-4ae8-b5a5-bb54484b8941,2,25,Eureka (MO),228,74,Haskins,haskins,Hassan Haskins,8123,Active,#hassanhaskins-NFL-TEN-25,,,,,RB,1999-11-26,RB,,RB,nfl,Hassan,,,1,15992,,,1130230,Michigan,316,,TEN,hassan,hassanhaskins,,,1688180739990,,true,,,0,0,13,0,0,0,8,0,7,0,0,320,0,0,0,89,0,0,320,0,0,2023-07-28T16:28:46.142Z,2023-07-28T16:50:39.546Z
8117,24,,c6fb9f3a-f8ff-4224-a5f6-4d2d09501c9c,2,18,McGill-Toolen Catholic (AL),195,73,Tolbert,tolbert,Jalen Tolbert,8117,Active,#jalentolbert-NFL-DAL-18,,,,,WR,1999-02-27,WR,,LWR,nfl,Jalen,,,1,16010,,,1066424,South Alabama,423,,DAL,jalen,jalentolbert,,,1690469725084,,true,,,0,0,14,0,0,0,10,0,7,0,0,396,0,0,0,132,0,0,396,0,0,2023-07-28T16:28:46.111Z,2023-07-28T16:50:44.228Z
8137,22,,018e8f25-54e5-44f1-967a-7ff237f1c52f,1,14,Hoover (AL),200,75,Pickens,pickens,George Pickens,8137,Active,#georgepickens-NFL-PIT-14,,,,,WR,2001-03-04,WR,,RWR,nfl,George,,,1,15853,,,1172053,Georgia,67,,PIT,george,georgepickens,,,1673224560003,,true,,,0,0,7,0,0,5,5,0,6,0,80,86,0,0,35,36,0,87,86,0,0,2023-07-28T16:28:46.199Z,2023-07-28T16:50:45.399Z
8125,24,,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,3,19,Harding Academy (TN),162,69,Austin,austin,Calvin Austin,8125,Active,#calvinaustin-NFL-PIT-19,,,,,WR,1999-03-24,WR,,RWR,nfl,Calvin,,,1,15874,,,1062765,Memphis,394,,PIT,calvin,calvinaustin,,,1684777803180,,true,,,0,0,14,0,0,0,10,0,6,0,0,416,0,0,0,140,0,0,416,0,0,2023-07-28T16:28:46.144Z,2023-07-28T16:50:44.288Z
8142,23,,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,1,14,Glenbard West (IL),211,75,Pierce,pierce,Alec Pierce,8142,Active,#alecpierce-NFL-IND-14,,,,,WR,2000-05-02,WR,,RWR,nfl,Alec,,,1,16022,,,1107027,Cincinnati,179,,IND,alec,alecpierce,,,1673390717578,,true,,,0,0,9,0,0,7,7,0,11,0,149,160,0,0,62,66,0,207,160,0,0,2023-07-28T16:28:46.207Z,2023-07-28T16:50:45.501Z
